CustomerID,LastPurchaseDate,TotalRevenue,TotalOrders,RecencyDays,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15535.0,2011-06-19 16:02:00,1044.3700000000001,6,172,6,1044.3700000000001,3,4,3,343,Loyal Customers
15536.0,2010-10-26 16:31:00,259.09,1,408,1,259.09,2,1,1,211,Low Value
15537.0,2011-06-29 13:10:00,110.92,1,162,1,110.92,3,1,1,311,Promising
15538.0,2010-06-20 10:49:00,3358.3999999999996,6,537,6,3358.3999999999996,1,4,5,145,At Risk
15539.0,2011-12-02 13:36:00,538.46,1,6,1,538.46,5,1,2,512,New Customers
15540.0,2011-11-28 13:51:00,460.68,2,10,2,460.68,5,2,2,522,New Customers
15541.0,2011-08-17 14:58:00,85.13000000000001,1,113,1,85.13000000000001,3,1,1,311,Promising
15542.0,2010-07-15 13:32:00,855.71,3,511,3,855.71,1,3,3,133,At Risk
15543.0,2011-02-24 15:26:00,242.26,2,287,2,242.26,2,2,1,221,Low Value
15544.0,2011-11-30 16:43:00,7807.89,20,8,20,7807.89,5,5,5,555,Champions
15545.0,2011-10-16 13:24:00,288.96999999999997,2,53,2,288.96999999999997,4,2,2,422,New Customers
15546.0,2010-04-12 11:51:00,1079.1000000000001,2,606,2,1079.1000000000001,1,2,3,123,Need Attention
15547.0,2011-12-02 12:52:00,10057.05,26,6,26,10057.05,5,5,5,555,Champions
15548.0,2010-04-23 12:20:00,158.09,1,595,1,158.09,1,1,1,111,Low Value
15549.0,2011-09-23 16:22:00,2334.16,8,76,8,2334.16,3,4,4,344,Loyal Customers
15550.0,2011-12-05 15:38:00,2211.05,12,3,12,2211.05,5,5,4,554,Champions
15551.0,2011-11-03 12:37:00,1679.81,7,36,7,1679.81,4,4,4,444,Champions
15552.0,2011-05-06 14:47:00,252.52,2,216,2,252.52,2,2,1,221,Low Value
15553.0,2011-10-10 14:02:00,428.93,1,59,1,428.93,3,1,2,312,Promising
15554.0,2011-03-07 09:00:00,217.2,1,277,1,217.2,2,1,1,211,Low Value
15555.0,2011-11-27 16:19:00,11243.91,36,11,36,11243.91,5,5,5,555,Champions
15556.0,2011-11-15 16:08:00,279.77,1,23,1,279.77,4,1,1,411,New Customers
15557.0,2011-11-11 12:46:00,468.91,1,28,1,468.91,4,1,2,412,New Customers
15558.0,2010-03-10 15:25:00,202.68,1,638,1,202.68,1,1,1,111,Low Value
15559.0,2010-05-20 14:06:00,1109.4,1,567,1,1109.4,1,1,3,113,Low Value
15560.0,2010-11-07 10:15:00,153.52,2,397,2,153.52,2,2,1,221,Low Value
15561.0,2011-11-28 11:07:00,1934.3899999999999,8,11,8,1934.3899999999999,5,4,4,544,Champions
15562.0,2010-12-23 09:55:00,671.4300000000001,3,351,3,671.4300000000001,2,3,3,233,At Risk
15563.0,2011-11-17 14:50:00,2859.46,7,21,7,2859.46,4,4,4,444,Champions
15564.0,2010-09-02 15:52:00,70.74000000000001,2,462,2,70.74000000000001,1,2,1,121,Need Attention
15565.0,2011-10-20 14:33:00,173.16,2,49,2,173.16,4,2,1,421,New Customers
15566.0,2010-11-12 12:11:00,227.87,2,392,2,227.87,2,2,1,221,Low Value
15567.0,2011-11-21 10:48:00,186.01,1,18,1,186.01,5,1,1,511,New Customers
15568.0,2011-12-07 11:27:00,758.29,3,2,3,758.29,5,3,3,533,Loyal Customers
15569.0,2011-08-28 10:15:00,3583.45,10,103,10,3583.45,3,5,5,355,Loyal Customers
15570.0,2011-12-02 14:47:00,8736.49,25,6,25,8736.49,5,5,5,555,Champions
15571.0,2011-11-28 10:02:00,3892.35,14,11,14,3892.35,5,5,5,555,Champions
15572.0,2011-12-05 10:09:00,3965.2,10,4,10,3965.2,5,5,5,555,Champions
15573.0,2011-11-08 11:38:00,1188.42,5,31,5,1188.42,4,4,3,443,Loyal Customers
15574.0,2011-06-15 12:01:00,1101.44,6,177,6,1101.44,3,4,3,343,Loyal Customers
15575.0,2010-03-30 12:50:00,30.1,1,619,1,30.1,1,1,1,111,Low Value
15576.0,2011-11-02 12:03:00,921.37,1,37,1,921.37,4,1,3,413,New Customers
15577.0,2011-07-11 17:03:00,396.03000000000003,5,150,5,396.03000000000003,3,4,2,342,Loyal Customers
15578.0,2011-06-30 13:03:00,127.1,1,161,1,127.1,3,1,1,311,Promising
15579.0,2011-10-02 12:45:00,1250.63,5,68,5,1250.63,3,4,4,344,Loyal Customers
15580.0,2010-11-28 11:00:00,1375.39,8,376,8,1375.39,2,4,4,244,At Risk
15581.0,2011-08-11 09:38:00,7480.4,38,120,38,7480.4,3,5,5,355,Loyal Customers
15582.0,2011-11-15 09:55:00,682.9100000000001,3,24,3,682.9100000000001,4,3,3,433,Loyal Customers
15583.0,2010-11-28 15:04:00,95.96,1,375,1,95.96,2,1,1,211,Low Value
15584.0,2011-11-16 10:55:00,1268.2,6,23,6,1268.2,4,4,4,444,Champions
15585.0,2011-06-16 08:38:00,455.3,1,176,1,455.3,3,1,2,312,Promising
15586.0,2010-04-26 11:00:00,1139.1,3,592,3,1139.1,1,3,3,133,At Risk
15587.0,2011-10-20 13:37:00,1522.0800000000002,7,49,7,1522.0800000000002,4,4,4,444,Champions
15588.0,2010-01-31 12:19:00,579.6,1,677,1,579.6,1,1,2,112,Low Value
15589.0,2011-03-29 09:54:00,478.53000000000003,3,255,3,478.53000000000003,2,3,2,232,At Risk
15590.0,2010-11-22 14:49:00,1496.6,5,381,5,1496.6,2,4,4,244,At Risk
15591.0,2010-05-06 09:23:00,217.9,3,582,3,217.9,1,3,1,131,At Risk
15592.0,2011-10-24 08:59:00,388.58,1,46,1,388.58,4,1,2,412,New Customers
15593.0,2011-09-30 11:46:00,199.8,1,70,1,199.8,3,1,1,311,Promising
15594.0,2011-11-24 08:53:00,1771.78,5,15,5,1771.78,5,4,4,544,Champions
15595.0,2010-08-09 12:27:00,357.6,1,487,1,357.6,1,1,2,112,Low Value
15596.0,2011-08-31 10:55:00,2727.72,9,100,9,2727.72,3,5,4,354,Loyal Customers
15597.0,2011-11-04 13:26:00,563.37,2,34,2,563.37,4,2,2,422,New Customers
15598.0,2011-10-17 16:04:00,548.02,2,52,2,548.02,4,2,2,422,New Customers
15599.0,2011-11-13 11:44:00,1250.06,3,26,3,1250.06,4,3,4,434,Loyal Customers
15600.0,2010-10-07 14:30:00,1199.31,4,427,4,1199.31,1,3,3,133,At Risk
15601.0,2011-11-28 15:15:00,14191.74,30,10,30,14191.74,5,5,5,555,Champions
15602.0,2011-12-01 14:14:00,3137.96,16,7,16,3137.96,5,5,5,555,Champions
15603.0,2011-09-22 10:04:00,88.48,2,78,2,88.48,3,2,1,321,Promising
15604.0,2011-10-18 14:47:00,216.39,1,51,1,216.39,4,1,1,411,New Customers
15605.0,2011-11-03 14:17:00,1741.95,9,35,9,1741.95,4,5,4,454,Champions
15606.0,2011-10-09 15:47:00,5230.99,17,60,17,5230.99,3,5,5,355,Loyal Customers
15607.0,2011-01-07 12:44:00,1708.97,9,336,9,1708.97,2,5,4,254,At Risk
15608.0,2011-11-11 13:20:00,1785.98,5,27,5,1785.98,4,4,4,444,Champions
15609.0,2011-06-08 13:00:00,298.48,1,183,1,298.48,3,1,2,312,Promising
15610.0,2011-10-19 10:36:00,112.46000000000001,1,51,1,112.46000000000001,4,1,1,411,New Customers
15611.0,2011-11-30 12:36:00,2997.28,26,9,26,2997.28,5,5,5,555,Champions
15612.0,2011-11-03 14:52:00,195.15,2,35,2,195.15,4,2,1,421,New Customers
15613.0,2010-04-08 12:51:00,433.71999999999997,1,609,1,433.71999999999997,1,1,2,112,Low Value
15614.0,2010-09-28 10:46:00,3147.36,4,437,4,3147.36,1,3,5,135,At Risk
15615.0,2011-11-29 14:42:00,21373.97,47,9,47,21373.97,5,5,5,555,Champions
15616.0,2010-09-27 13:10:00,317.11,1,437,1,317.11,1,1,2,112,Low Value
15617.0,2010-11-08 16:07:00,828.5500000000001,3,395,3,828.5500000000001,2,3,3,233,At Risk
15618.0,2011-11-07 08:34:00,776.851,4,32,4,776.851,4,3,3,433,Loyal Customers
15619.0,2011-11-29 08:14:00,336.40000000000003,1,10,1,336.40000000000003,5,1,2,512,New Customers
15620.0,2011-10-14 12:41:00,1942.36,4,56,4,1942.36,4,3,4,434,Loyal Customers
15621.0,2011-12-05 14:01:00,1293.03,4,3,4,1293.03,5,3,4,534,Loyal Customers
15622.0,2011-10-27 16:44:00,7852.61,17,42,17,7852.61,4,5,5,455,Champions
15623.0,2011-07-21 17:26:00,2437.05,8,140,8,2437.05,3,4,4,344,Loyal Customers
15624.0,2011-08-15 11:38:00,588.13,4,116,4,588.13,3,3,2,332,Loyal Customers
15625.0,2011-08-28 10:21:00,3236.4,9,103,9,3236.4,3,5,5,355,Loyal Customers
15626.0,2011-09-26 10:03:00,1067.52,3,74,3,1067.52,3,3,3,333,Loyal Customers
15627.0,2010-09-08 14:14:00,566.9,2,456,2,566.9,1,2,2,122,Need Attention
15628.0,2011-12-05 10:24:00,5333.08,17,4,17,5333.08,5,5,5,555,Champions
15629.0,2010-09-15 13:46:00,2240.9,4,449,4,2240.9,1,3,4,134,At Risk
15630.0,2011-10-25 15:36:00,1481.4,3,44,3,1481.4,4,3,4,434,Loyal Customers
15631.0,2010-03-07 14:52:00,596.67,1,641,1,596.67,1,1,2,112,Low Value
15632.0,2011-11-24 09:51:00,3285.31,8,15,8,3285.31,5,4,5,545,Champions
15633.0,2010-07-18 13:54:00,4335.96,13,508,13,4335.96,1,5,5,155,At Risk
15634.0,2011-11-22 16:28:00,554.65,2,16,2,554.65,5,2,2,522,New Customers
15635.0,2010-11-09 08:58:00,100.35,1,395,1,100.35,2,1,1,211,Low Value
15636.0,2011-09-11 11:17:00,1444.58,4,89,4,1444.58,3,3,4,334,Loyal Customers
15637.0,2011-10-18 08:28:00,797.59,5,52,5,797.59,4,4,3,443,Loyal Customers
15638.0,2010-11-26 11:52:00,2265.2,6,378,6,2265.2,2,4,4,244,At Risk
15639.0,2011-07-28 14:30:00,1065.08,3,133,3,1065.08,3,3,3,333,Loyal Customers
15640.0,2011-12-05 14:35:00,23494.31,29,3,29,23494.31,5,5,5,555,Champions
15641.0,2011-08-26 14:04:00,5345.55,12,104,12,5345.55,3,5,5,355,Loyal Customers
15642.0,2009-12-10 11:51:00,105.78000000000002,1,729,1,105.78000000000002,1,1,1,111,Low Value
15643.0,2011-06-01 07:38:00,664.0,3,191,3,664.0,2,3,3,233,At Risk
15644.0,2011-06-26 14:54:00,803.54,4,165,4,803.54,3,3,3,333,Loyal Customers
15645.0,2011-11-21 11:55:00,1055.17,3,18,3,1055.17,5,3,3,533,Loyal Customers
15646.0,2011-07-05 09:53:00,784.8100000000001,5,157,5,784.8100000000001,3,4,3,343,Loyal Customers
15647.0,2010-10-20 15:09:00,169.0,1,414,1,169.0,1,1,1,111,Low Value
15648.0,2011-05-19 15:53:00,639.5,2,203,2,639.5,2,2,3,223,Low Value
15649.0,2011-01-07 13:34:00,1660.35,4,335,4,1660.35,2,3,4,234,At Risk
15650.0,2010-07-06 10:41:00,553.88,2,521,2,553.88,1,2,2,122,Need Attention
15651.0,2011-11-03 08:41:00,1259.06,5,36,5,1259.06,4,4,4,444,Champions
15652.0,2011-09-09 14:22:00,1405.94,5,90,5,1405.94,3,4,4,344,Loyal Customers
15653.0,2011-09-08 10:49:00,877.4399999999999,2,92,2,877.4399999999999,3,2,3,323,Promising
15654.0,2011-11-30 13:08:00,922.53,2,8,2,922.53,5,2,3,523,New Customers
15655.0,2011-04-10 15:25:00,560.67,1,242,1,560.67,2,1,2,212,Low Value
15656.0,2011-10-25 14:56:00,748.5,4,44,4,748.5,4,3,3,433,Loyal Customers
15657.0,2011-11-17 12:19:00,30.0,1,22,1,30.0,4,1,1,411,New Customers
15658.0,2011-06-02 15:22:00,2117.27,8,189,8,2117.27,2,4,4,244,At Risk
15659.0,2011-10-27 09:23:00,532.49,3,43,3,532.49,4,3,2,432,Loyal Customers
15660.0,2011-11-14 16:58:00,2603.69,15,24,15,2603.69,4,5,4,454,Champions
15661.0,2011-01-26 13:56:00,1215.95,8,316,8,1215.95,2,4,3,243,At Risk
15662.0,2010-02-16 16:47:00,283.73,2,660,2,283.73,1,2,1,121,Need Attention
15663.0,2011-08-25 15:50:00,138.14,1,105,1,138.14,3,1,1,311,Promising
15664.0,2011-10-20 10:57:00,1254.03,4,50,4,1254.03,4,3,4,434,Loyal Customers
15665.0,2011-06-24 14:57:00,3987.07,5,167,5,3987.07,3,4,5,345,Loyal Customers
15666.0,2010-08-24 16:14:00,632.9399999999999,2,471,2,632.9399999999999,1,2,3,123,Need Attention
15667.0,2011-10-31 10:56:00,301.32,1,39,1,301.32,4,1,2,412,New Customers
15668.0,2011-05-06 10:39:00,76.32000000000001,1,217,1,76.32000000000001,2,1,1,211,Low Value
15669.0,2011-10-30 16:03:00,684.34,4,39,4,684.34,4,3,3,433,Loyal Customers
15670.0,2011-02-16 10:50:00,325.2,2,296,2,325.2,2,2,2,222,Low Value
15671.0,2011-11-21 12:43:00,2657.13,7,18,7,2657.13,5,4,4,544,Champions
15672.0,2009-12-14 16:52:00,45.300000000000004,1,724,1,45.300000000000004,1,1,1,111,Low Value
15673.0,2011-09-12 16:12:00,6204.32,9,87,9,6204.32,3,5,5,355,Loyal Customers
15674.0,2011-09-27 15:17:00,6948.2300000000005,13,72,13,6948.2300000000005,3,5,5,355,Loyal Customers
15675.0,2011-09-19 13:48:00,542.04,4,80,4,542.04,3,3,2,332,Loyal Customers
15676.0,2011-11-21 12:40:00,3435.76,3,18,3,3435.76,5,3,5,535,Loyal Customers
15677.0,2011-10-21 15:36:00,1305.63,3,48,3,1305.63,4,3,4,434,Loyal Customers
15678.0,2011-10-18 09:25:00,1825.94,3,52,3,1825.94,4,3,4,434,Loyal Customers
15679.0,2011-11-15 16:19:00,781.28,4,23,4,781.28,4,3,3,433,Loyal Customers
15680.0,2011-11-30 13:46:00,4028.69,10,8,10,4028.69,5,5,5,555,Champions
15681.0,2011-11-14 16:30:00,2989.7,14,24,14,2989.7,4,5,5,455,Champions
15682.0,2010-04-19 15:30:00,318.24,2,598,2,318.24,1,2,2,122,Need Attention
15683.0,2011-08-14 12:56:00,524.54,2,116,2,524.54,3,2,2,322,Promising
15684.0,2010-06-10 18:51:00,173.95,3,546,3,173.95,1,3,1,131,At Risk
15685.0,2010-09-15 13:43:00,55.980000000000004,1,449,1,55.980000000000004,1,1,1,111,Low Value
15686.0,2010-10-15 13:50:00,90.0,1,419,1,90.0,1,1,1,111,Low Value
15687.0,2011-12-01 08:33:00,2993.1,9,8,9,2993.1,5,5,5,555,Champions
15688.0,2010-10-17 12:06:00,190.57,1,418,1,190.57,1,1,1,111,Low Value
15689.0,2011-08-12 09:37:00,521.03,3,119,3,521.03,3,3,2,332,Loyal Customers
15690.0,2011-12-05 15:59:00,239.76,2,3,2,239.76,5,2,1,521,New Customers
15691.0,2011-04-01 15:13:00,571.3,4,251,4,571.3,2,3,2,232,At Risk
15692.0,2011-11-11 14:12:00,191.04,1,27,1,191.04,4,1,1,411,New Customers
15693.0,2010-02-18 14:37:00,37.5,1,658,1,37.5,1,1,1,111,Low Value
15694.0,2011-12-09 09:44:00,9978.48,24,0,24,9978.48,5,5,5,555,Champions
15695.0,2011-03-18 08:32:00,1131.04,4,266,4,1131.04,2,3,3,233,At Risk
15696.0,2011-11-06 14:02:00,3881.2200000000003,13,32,13,3881.2200000000003,4,5,5,455,Champions
15697.0,2010-01-19 09:10:00,246.75,1,689,1,246.75,1,1,1,111,Low Value
15698.0,2010-03-25 17:38:00,46.2,1,623,1,46.2,1,1,1,111,Low Value
15699.0,2011-11-22 08:26:00,309.65,1,17,1,309.65,5,1,2,512,New Customers
15700.0,2011-06-20 16:53:00,696.68,2,171,2,696.68,3,2,3,323,Promising
15701.0,2011-12-07 14:39:00,1529.0,4,1,4,1529.0,5,3,4,534,Loyal Customers
15702.0,2010-08-20 14:50:00,140.39000000000001,2,475,2,140.39000000000001,1,2,1,121,Need Attention
15703.0,2011-03-20 10:51:00,211.5,1,264,1,211.5,2,1,1,211,Low Value
15704.0,2011-07-22 13:35:00,3734.6600000000003,6,139,6,3734.6600000000003,3,4,5,345,Loyal Customers
15705.0,2011-05-22 15:37:00,143.1,1,200,1,143.1,2,1,1,211,Low Value
15706.0,2011-10-07 10:09:00,1060.56,4,63,4,1060.56,3,3,3,333,Loyal Customers
15707.0,2011-11-04 14:35:00,916.98,4,34,4,916.98,4,3,3,433,Loyal Customers
15708.0,2011-10-30 10:54:00,3887.15,9,40,9,3887.15,4,5,5,455,Champions
15709.0,2011-03-01 10:38:00,327.85,2,283,2,327.85,2,2,2,222,Low Value
15710.0,2010-10-18 17:05:00,898.87,1,416,1,898.87,1,1,3,113,Low Value
15711.0,2010-06-01 12:14:00,420.25,2,556,2,420.25,1,2,2,122,Need Attention
15712.0,2011-11-30 14:09:00,3472.4100000000003,12,8,12,3472.4100000000003,5,5,5,555,Champions
15713.0,2011-07-19 13:34:00,839.64,4,142,4,839.64,3,3,3,333,Loyal Customers
15714.0,2011-11-28 11:26:00,783.96,5,11,5,783.96,5,4,3,543,Loyal Customers
15715.0,2010-06-02 09:56:00,658.02,5,555,5,658.02,1,4,3,143,At Risk
15716.0,2011-07-17 11:59:00,2485.26,11,145,11,2485.26,3,5,4,354,Loyal Customers
15717.0,2011-04-19 13:21:00,607.0,5,233,5,607.0,2,4,2,242,At Risk
15718.0,2010-06-17 16:20:00,293.79,1,539,1,293.79,1,1,2,112,Low Value
15719.0,2011-11-07 12:29:00,10195.97,31,32,31,10195.97,4,5,5,455,Champions
15720.0,2011-11-15 14:48:00,739.22,2,23,2,739.22,4,2,3,423,New Customers
15721.0,2011-11-28 12:14:00,471.40000000000003,1,11,1,471.40000000000003,5,1,2,512,New Customers
15722.0,2011-11-04 11:43:00,5234.0,11,35,11,5234.0,4,5,5,455,Champions
15723.0,2010-12-10 11:12:00,930.7,4,364,4,930.7,2,3,3,233,At Risk
15724.0,2011-05-22 14:40:00,310.85,3,200,3,310.85,2,3,2,232,At Risk
15725.0,2011-11-24 14:51:00,415.25,1,14,1,415.25,5,1,2,512,New Customers
15726.0,2010-11-14 16:12:00,321.91,1,389,1,321.91,2,1,2,212,Low Value
15727.0,2011-11-23 12:36:00,9371.71,15,16,15,9371.71,5,5,5,555,Champions
15728.0,2010-11-25 10:39:00,544.6,2,379,2,544.6,2,2,2,222,Low Value
15729.0,2011-05-11 12:36:00,192.55,3,212,3,192.55,2,3,1,231,At Risk
15730.0,2011-10-05 12:31:00,1726.58,5,65,5,1726.58,3,4,4,344,Loyal Customers
15731.0,2010-06-04 10:10:00,125.3,1,553,1,125.3,1,1,1,111,Low Value
15732.0,2011-05-11 14:24:00,1543.97,10,211,10,1543.97,2,5,4,254,At Risk
15733.0,2011-03-02 09:05:00,162.3,1,282,1,162.3,2,1,1,211,Low Value
15734.0,2011-08-17 10:50:00,2263.3,4,114,4,2263.3,3,3,4,334,Loyal Customers
15735.0,2010-10-14 13:38:00,327.68,1,420,1,327.68,1,1,2,112,Low Value
15736.0,2010-09-30 14:20:00,1767.12,2,434,2,1767.12,1,2,4,124,Need Attention
15737.0,2011-11-25 11:21:00,1188.1200000000001,8,14,8,1188.1200000000001,5,4,3,543,Loyal Customers
15738.0,2011-11-21 08:26:00,13043.32,41,18,41,13043.32,5,5,5,555,Champions
15739.0,2011-10-04 13:42:00,449.12,1,65,1,449.12,3,1,2,312,Promising
15740.0,2011-10-21 14:29:00,154.88,1,48,1,154.88,4,1,1,411,New Customers
15741.0,2010-09-07 16:21:00,208.62,2,457,2,208.62,1,2,1,121,Need Attention
15742.0,2010-03-30 15:25:00,156.87,1,618,1,156.87,1,1,1,111,Low Value
15743.0,2011-11-23 17:19:00,775.96,4,15,4,775.96,5,3,3,533,Loyal Customers
15744.0,2011-09-23 09:52:00,34.8,1,77,1,34.8,3,1,1,311,Promising
15745.0,2011-11-20 13:45:00,1094.59,4,18,4,1094.59,5,3,3,533,Loyal Customers
15746.0,2011-07-28 15:21:00,196.88,1,133,1,196.88,3,1,1,311,Promising
15747.0,2011-11-27 12:26:00,2499.81,9,12,9,2499.81,5,5,4,554,Champions
15748.0,2011-10-30 12:51:00,609.8100000000001,3,39,3,609.8100000000001,4,3,3,433,Loyal Customers
15749.0,2011-04-18 13:20:00,44534.3,3,234,3,44534.3,2,3,5,235,At Risk
15750.0,2011-12-07 12:34:00,6452.991,18,2,18,6452.991,5,5,5,555,Champions
15751.0,2010-09-05 12:44:00,1380.44,11,460,11,1380.44,1,5,4,154,At Risk
15752.0,2011-10-31 11:37:00,3924.91,9,39,9,3924.91,4,5,5,455,Champions
15753.0,2011-02-08 12:41:00,79.2,1,304,1,79.2,2,1,1,211,Low Value
15754.0,2011-10-19 14:40:00,3037.61,9,50,9,3037.61,4,5,5,455,Champions
15755.0,2011-11-29 14:57:00,5993.12,17,9,17,5993.12,5,5,5,555,Champions
15756.0,2011-10-09 13:30:00,528.01,4,60,4,528.01,3,3,2,332,Loyal Customers
15757.0,2011-10-05 12:14:00,2940.36,6,65,6,2940.36,3,4,5,345,Loyal Customers
15758.0,2011-11-15 10:48:00,205.25,1,24,1,205.25,4,1,1,411,New Customers
15759.0,2011-05-05 15:13:00,830.9300000000001,7,217,7,830.9300000000001,2,4,3,243,At Risk
15760.0,2010-03-19 11:45:00,13916.34,2,630,2,13916.34,1,2,5,125,Need Attention
15761.0,2010-09-23 09:33:00,143.05,1,442,1,143.05,1,1,1,111,Low Value
15762.0,2011-10-05 16:15:00,583.75,2,64,2,583.75,3,2,2,322,Promising
15763.0,2011-11-08 09:44:00,1086.92,2,31,2,1086.92,4,2,3,423,New Customers
15764.0,2011-09-12 17:58:00,4503.08,8,87,8,4503.08,3,4,5,345,Loyal Customers
15765.0,2010-02-11 10:25:00,370.63,1,666,1,370.63,1,1,2,112,Low Value
15766.0,2011-10-06 17:03:00,831.06,3,63,3,831.06,3,3,3,333,Loyal Customers
15768.0,2011-08-16 10:48:00,15308.89,34,115,34,15308.89,3,5,5,355,Loyal Customers
15769.0,2011-12-02 13:52:00,88612.52,46,6,46,88612.52,5,5,5,555,Champions
15770.0,2010-04-06 11:47:00,321.45,1,612,1,321.45,1,1,2,112,Low Value
15771.0,2010-04-14 13:56:00,1006.54,3,603,3,1006.54,1,3,3,133,At Risk
15772.0,2010-10-17 13:33:00,280.88,1,417,1,280.88,1,1,1,111,Low Value
15773.0,2011-12-04 12:48:00,774.52,2,5,2,774.52,5,2,3,523,New Customers
15774.0,2011-10-02 12:04:00,1288.34,6,68,6,1288.34,3,4,4,344,Loyal Customers
15775.0,2011-04-08 12:56:00,150.5,2,244,2,150.5,2,2,1,221,Low Value
15776.0,2011-07-29 13:46:00,241.62,1,132,1,241.62,3,1,1,311,Promising
15777.0,2011-04-12 16:43:00,1762.61,7,240,7,1762.61,2,4,4,244,At Risk
15778.0,2010-10-04 15:10:00,307.95,1,430,1,307.95,1,1,2,112,Low Value
15779.0,2010-09-02 16:40:00,124.08000000000001,2,462,2,124.08000000000001,1,2,1,121,Need Attention
15780.0,2011-06-09 12:01:00,475.28000000000003,3,183,3,475.28000000000003,3,3,2,332,Loyal Customers
15781.0,2011-11-14 14:57:00,345.46,3,24,3,345.46,4,3,2,432,Loyal Customers
15782.0,2011-11-30 10:49:00,4014.1,4,9,4,4014.1,5,3,5,535,Loyal Customers
15783.0,2011-11-29 09:50:00,246.3,1,10,1,246.3,5,1,1,511,New Customers
15784.0,2010-08-29 10:38:00,848.3299999999999,2,467,2,848.3299999999999,1,2,3,123,Need Attention
15785.0,2011-11-07 11:33:00,5969.93,16,32,16,5969.93,4,5,5,455,Champions
15786.0,2011-10-24 14:13:00,8501.62,5,45,5,8501.62,4,4,5,445,Champions
15787.0,2011-11-13 14:55:00,933.26,3,25,3,933.26,4,3,3,433,Loyal Customers
15788.0,2010-07-19 12:48:00,221.82999999999998,1,508,1,221.82999999999998,1,1,1,111,Low Value
15789.0,2010-12-16 14:35:00,1962.01,6,357,6,1962.01,2,4,4,244,At Risk
15790.0,2011-11-29 14:53:00,218.75,1,9,1,218.75,5,1,1,511,New Customers
15791.0,2011-10-27 10:14:00,3608.34,5,43,5,3608.34,4,4,5,445,Champions
15792.0,2010-11-05 08:21:00,933.84,2,399,2,933.84,2,2,3,223,Low Value
15793.0,2011-11-25 09:31:00,2399.57,8,14,8,2399.57,5,4,4,544,Champions
15794.0,2009-12-03 13:04:00,777.0,2,735,2,777.0,1,2,3,123,Need Attention
15795.0,2011-07-13 10:43:00,1979.8700000000001,8,149,8,1979.8700000000001,3,4,4,344,Loyal Customers
15796.0,2011-12-08 19:55:00,5171.63,17,0,17,5171.63,5,5,5,555,Champions
15797.0,2011-08-18 17:04:00,2821.08,6,112,6,2821.08,3,4,4,344,Loyal Customers
15798.0,2010-08-04 09:13:00,1535.37,3,492,3,1535.37,1,3,4,134,At Risk
15799.0,2011-09-25 12:46:00,1421.34,4,75,4,1421.34,3,3,4,334,Loyal Customers
15800.0,2011-08-24 14:23:00,1227.07,7,106,7,1227.07,3,4,4,344,Loyal Customers
15801.0,2011-10-24 13:52:00,1063.95,3,45,3,1063.95,4,3,3,433,Loyal Customers
15802.0,2011-07-20 11:38:00,451.42,1,142,1,451.42,3,1,2,312,Promising
15803.0,2011-10-19 14:56:00,1929.66,4,50,4,1929.66,4,3,4,434,Loyal Customers
15804.0,2011-12-09 12:31:00,4206.39,13,0,13,4206.39,5,5,5,555,Champions
15805.0,2011-11-16 16:32:00,10148.93,30,22,30,10148.93,4,5,5,455,Champions
15806.0,2011-10-24 14:35:00,784.58,3,45,3,784.58,4,3,3,433,Loyal Customers
15807.0,2011-10-20 14:10:00,1817.52,5,49,5,1817.52,4,4,4,444,Champions
15808.0,2011-02-06 14:33:00,17180.25,21,305,21,17180.25,2,5,5,255,At Risk
15809.0,2011-11-03 16:40:00,1274.44,7,35,7,1274.44,4,4,4,444,Champions
15810.0,2011-09-22 09:38:00,2999.04,8,78,8,2999.04,3,4,5,345,Loyal Customers
15811.0,2011-11-17 15:31:00,3486.15,7,21,7,3486.15,4,4,5,445,Champions
15812.0,2011-08-24 14:19:00,5201.47,12,106,12,5201.47,3,5,5,355,Loyal Customers
15813.0,2011-05-16 08:13:00,1303.9099999999999,2,207,2,1303.9099999999999,2,2,4,224,Low Value
15814.0,2011-11-23 08:17:00,2634.44,6,16,6,2634.44,5,4,4,544,Champions
15815.0,2011-10-07 12:42:00,2100.6,5,63,5,2100.6,3,4,4,344,Loyal Customers
15816.0,2010-06-15 13:36:00,144.14999999999998,2,541,2,144.14999999999998,1,2,1,121,Need Attention
15817.0,2010-10-15 11:07:00,2766.4,3,420,3,2766.4,1,3,4,134,At Risk
15818.0,2010-04-30 12:58:00,340.5,1,587,1,340.5,1,1,2,112,Low Value
15819.0,2011-10-21 14:50:00,3934.79,10,48,10,3934.79,4,5,5,455,Champions
15820.0,2011-01-24 12:00:00,206.98,1,319,1,206.98,2,1,1,211,Low Value
15821.0,2011-10-26 15:48:00,570.96,2,43,2,570.96,4,2,2,422,New Customers
15822.0,2011-12-06 14:50:00,1840.06,6,2,6,1840.06,5,4,4,544,Champions
15823.0,2010-12-02 15:08:00,3882.17,3,371,3,3882.17,2,3,5,235,At Risk
15824.0,2010-09-12 13:20:00,890.94,2,452,2,890.94,1,2,3,123,Need Attention
15825.0,2011-06-20 13:27:00,532.94,1,171,1,532.94,3,1,2,312,Promising
15826.0,2011-10-14 16:05:00,2598.28,4,55,4,2598.28,4,3,4,434,Loyal Customers
15827.0,2011-09-27 15:35:00,3603.14,28,72,28,3603.14,3,5,5,355,Loyal Customers
